timestamp_ms,raw_velocity,smooth_velocity,rep_num
2205,0.0000,0.0000,0
2210,0.0000,0.0000,0
2215,0.0000,0.0000,0
2220,0.0000,0.0000,0
2225,0.0000,0.0000,0
2230,0.0000,0.0000,0
2235,0.0000,0.0000,0
2240,0.0000,0.0000,0
2245,0.0000,0.0000,0
2250,0.0000,0.0000,0
2255,0.0000,0.0000,0
2260,0.0000,0.0000,0
2265,0.0000,0.0000,0
2270,0.0000,0.0000,0
2275,0.0000,0.0000,0
2280,0.0000,0.0000,0
2285,0.0000,0.0000,0
2290,0.0000,0.0000,0
2295,0.0000,0.0000,0
2300,0.0000,0.0000,0
2305,0.0000,0.0000,0
2310,0.0000,0.0000,0
2315,0.0000,0.0000,0
2320,0.0000,0.0000,0
2325,0.0000,0.0000,0
2330,0.0000,0.0000,0
2335,0.0000,0.0000,0
2340,0.0000,0.0000,0
2345,0.0000,0.0000,0
2350,0.0000,0.0000,0
2355,0.0000,0.0000,0
2360,0.0000,0.0000,0
2365,0.0000,0.0000,0
2370,0.0000,0.0000,0
2375,0.0000,0.0000,0
2380,0.0000,0.0000,0
2385,0.0000,0.0000,0
2390,0.0000,0.0000,0
2395,0.0000,0.0000,0
2400,0.0000,0.0000,0
2405,0.0000,0.0000,0
2410,0.0000,0.0000,0
2415,0.0000,0.0000,0
2420,0.0000,0.0000,0
2425,0.0000,0.0000,0
2430,0.0000,0.0000,0
2435,0.0000,0.0000,0
2440,0.0000,0.0000,0
2445,0.0000,0.0000,0
2450,0.0000,0.0000,0
2455,0.0000,0.0000,0
2460,0.0000,0.0000,0
2465,0.0000,0.0000,0
2470,0.0000,0.0000,0
2475,0.0000,0.0000,0
2480,0.0000,0.0000,0
2485,0.0000,0.0000,0
2490,0.0000,0.0000,0
2495,0.0000,0.0000,0
2500,0.0000,0.0000,0
2505,0.0000,0.0000,0
2510,0.0000,0.0000,0
2515,0.0000,0.0000,0
2520,0.0000,0.0000,0
2525,0.0000,0.0000,0
2530,0.0000,0.0000,0
2535,0.0000,0.0000,0
2540,0.0000,0.0000,0
2545,0.0000,0.0000,0
2550,0.0000,0.0000,0
2555,0.0000,0.0000,0
2560,0.0000,0.0000,0
2565,0.0000,0.0000,0
2570,0.0000,0.0000,0
2575,0.0000,0.0000,0
2580,0.0000,0.0000,0
2585,0.0000,0.0000,0
2590,0.0000,0.0000,0
2595,0.0000,0.0000,0
2600,0.0000,0.0000,0
2605,0.0000,0.0000,0
2610,0.0000,0.0000,0
2615,0.0000,0.0000,0
2620,0.0000,0.0000,0
2625,0.0000,0.0000,0
2630,0.0000,0.0000,0
2635,0.0000,0.0000,0
2640,0.0000,0.0000,0
2645,0.0000,0.0000,0
2650,0.0000,0.0000,0
2655,0.0000,0.0000,0
2660,0.0000,0.0000,0
2665,0.0000,0.0000,0
2670,0.0000,0.0000,0
2675,0.0000,0.0000,0
2680,0.0000,0.0000,0
2685,0.0000,0.0000,0
2690,0.0000,0.0000,0
2695,0.0000,0.0000,0
2700,0.0000,0.0000,0
2705,0.0000,0.0000,0
2710,0.0000,0.0000,0
2715,0.0000,0.0000,0
2720,0.0000,0.0000,0
2725,0.0000,0.0000,0
2730,0.0000,0.0000,0
2735,0.0000,0.0000,0
2740,0.0000,0.0000,0
2745,0.0000,0.0000,0
2750,0.0000,0.0000,0
2755,0.0000,0.0000,0
2760,0.0000,0.0000,0
2765,0.0000,0.0000,0
2770,0.0000,0.0000,0
2775,0.0000,0.0000,0
2780,0.0000,0.0000,0
2785,0.0000,0.0000,0
2790,0.0000,0.0000,0
2795,0.0000,0.0000,0
2800,0.0000,0.0000,0
2805,0.0000,0.0000,0
2810,0.0000,0.0000,0
2815,0.0000,0.0000,0
2820,0.0000,0.0000,0
2825,0.0000,0.0000,0
2830,0.0000,0.0000,0
2835,0.0000,0.0000,0
2840,0.0000,0.0000,0
2845,0.0000,0.0000,0
2850,0.0000,0.0000,0
2855,0.0000,0.0000,0
2860,0.0000,0.0000,0
2865,0.0000,0.0000,0
2870,0.0000,0.0000,0
2875,0.0000,0.0000,0
2880,0.0000,0.0000,0
2885,0.0000,0.0000,0
2890,0.0000,0.0000,0
2895,0.0000,0.0000,0
2900,0.0000,0.0000,0
2905,0.0000,0.0000,0
2910,0.0000,0.0000,0
2915,0.0000,0.0000,0
2920,0.0000,0.0000,0
2925,0.0000,0.0000,0
2930,0.0000,0.0000,0
2935,0.0000,0.0000,0
2940,0.0000,0.0000,0
2945,0.0000,0.0000,0
2950,0.0000,0.0000,0
2955,0.0000,0.0000,0
2960,0.0000,0.0000,0
2965,0.0000,0.0000,0
2970,0.0000,0.0000,0
2975,0.0000,0.0000,0
2980,0.0000,0.0000,0
2985,0.0000,0.0000,0
2990,0.0000,0.0000,0
2995,0.0000,0.0000,0
3000,0.0000,0.0000,0
3005,0.0000,0.0000,0
3010,0.0000,0.0000,0
3015,0.0000,0.0000,0
3020,0.0000,0.0000,0
3025,0.0000,0.0000,0
3030,0.0000,0.0000,0
3035,0.0000,0.0000,0
3040,0.0000,0.0000,0
3045,0.0000,0.0000,0
3050,0.0000,0.0000,0
3055,0.0000,0.0000,0
3060,0.0000,0.0000,0
3065,0.0000,0.0000,0
3070,0.0000,0.0000,0
3075,0.0000,0.0000,0
3080,0.0000,0.0000,0
3085,0.0000,0.0000,0
3090,0.0000,0.0000,0
3095,0.0000,0.0000,0
3100,0.0000,0.0000,0
3105,0.0000,0.0000,0
3110,0.0000,0.0000,0
3115,0.0000,0.0000,0
3120,0.0000,0.0000,0
