timestamp_ms,raw_velocity,smooth_velocity,rep_num
2204,0.0000,0.0000,0
2209,0.0000,0.0000,0
2214,0.0000,0.0000,0
2219,0.0000,0.0000,0
2224,0.0000,0.0000,0
2229,0.0000,0.0000,0
2234,0.0000,0.0000,0
2239,0.0000,0.0000,0
2244,0.0000,0.0000,0
2249,0.0000,0.0000,0
2254,0.0000,0.0000,0
2259,0.0000,0.0000,0
2264,0.0000,0.0000,0
2269,0.0000,0.0000,0
2274,0.0000,0.0000,0
2279,0.0000,0.0000,0
2284,0.0000,0.0000,0
2289,0.0000,0.0000,0
2294,0.0000,0.0000,0
2299,0.0000,0.0000,0
2304,0.0000,0.0000,0
2309,0.0000,0.0000,0
2314,0.0000,0.0000,0
2319,0.0000,0.0000,0
2324,0.0000,0.0000,0
2329,0.0000,0.0000,0
2334,0.0000,0.0000,0
2339,0.0000,0.0000,0
2344,0.0000,0.0000,0
2349,0.0000,0.0000,0
2354,0.0000,0.0000,0
2359,0.0000,0.0000,0
2364,0.0000,0.0000,0
2369,0.0000,0.0000,0
2374,0.0000,0.0000,0
2379,0.0000,0.0000,0
2384,0.0000,0.0000,0
2389,0.0000,0.0000,0
2394,0.0000,0.0000,0
2399,0.0000,0.0000,0
2404,0.0000,0.0000,0
2409,0.0000,0.0000,0
2414,0.0000,0.0000,0
2419,0.0000,0.0000,0
2424,0.0000,0.0000,0
2429,0.0000,0.0000,0
2434,0.0000,0.0000,0
2439,0.0000,0.0000,0
2444,0.0000,0.0000,0
2449,0.0000,0.0000,0
2454,0.0000,0.0000,0
2459,0.0000,0.0000,0
2464,0.0000,0.0000,0
2469,0.0000,0.0000,0
2474,0.0000,0.0000,0
2479,0.0000,0.0000,0
2484,0.0000,0.0000,0
2489,0.0000,0.0000,0
2494,0.0000,0.0000,0
2499,0.0000,0.0000,0
2504,0.0000,0.0000,0
2509,0.0000,0.0000,0
2514,0.0000,0.0000,0
2519,0.0000,0.0000,0
2524,0.0000,0.0000,0
2529,0.0000,0.0000,0
2534,0.0000,0.0000,0
2539,0.0000,0.0000,0
2544,0.0000,0.0000,0
2549,0.0000,0.0000,0
2554,0.0000,0.0000,0
2559,0.0000,0.0000,0
2564,0.0000,0.0000,0
2569,0.0000,0.0000,0
2574,0.0000,0.0000,0
2579,0.0000,0.0000,0
2584,0.0000,0.0000,0
2589,0.0000,0.0000,0
2594,0.0000,0.0000,0
2599,0.0000,0.0000,0
2604,0.0000,0.0000,0
2609,0.0000,0.0000,0
2614,0.0000,0.0000,0
2619,0.0000,0.0000,0
2624,0.0000,0.0000,0
2629,0.0000,0.0000,0
2634,0.0000,0.0000,0
2639,0.0000,0.0000,0
2644,0.0000,0.0000,0
2649,0.0000,0.0000,0
2654,0.0000,0.0000,0
2659,0.0000,0.0000,0
2664,0.0000,0.0000,0
2669,0.0000,0.0000,0
2674,0.0000,0.0000,0
2679,0.0000,0.0000,0
2684,0.0000,0.0000,0
2689,0.0000,0.0000,0
2694,0.0000,0.0000,0
2699,0.0000,0.0000,0
2704,0.0000,0.0000,0
2709,0.0000,0.0000,0
2714,0.0000,0.0000,0
2719,0.0000,0.0000,0
2724,0.0000,0.0000,0
2729,0.0000,0.0000,0
2734,0.0000,0.0000,0
2739,0.0000,0.0000,0
2744,0.0000,0.0000,0
2749,0.0000,0.0000,0
2754,0.0000,0.0000,0
2759,0.0000,0.0000,0
2764,0.0000,0.0000,0
2769,0.0000,0.0000,0
2774,0.0000,0.0000,0
2779,0.0000,0.0000,0
2784,0.0000,0.0000,0
2789,0.0000,0.0000,0
2794,0.0000,0.0000,0
2799,0.0000,0.0000,0
2804,0.0000,0.0000,0
2809,0.0000,0.0000,0
2814,0.0000,0.0000,0
2819,0.0000,0.0000,0
2824,0.0000,0.0000,0
2829,0.0000,0.0000,0
2834,0.0000,0.0000,0
2839,0.0000,0.0000,0
2844,0.0000,0.0000,0
2849,0.0000,0.0000,0
2854,0.0000,0.0000,0
2859,0.0000,0.0000,0
2864,0.0000,0.0000,0
2869,0.0000,0.0000,0
2874,0.0000,0.0000,0
2879,0.0000,0.0000,0
2884,0.0000,0.0000,0
2889,0.0000,0.0000,0
2894,0.0000,0.0000,0
2899,0.0000,0.0000,0
2904,0.0000,0.0000,0
2909,0.0000,0.0000,0
2914,0.0000,0.0000,0
2919,0.0000,0.0000,0
2924,0.0000,0.0000,0
2929,0.0000,0.0000,0
2934,0.0000,0.0000,0
2939,0.0000,0.0000,0
2944,0.0000,0.0000,0
2949,0.0000,0.0000,0
2954,0.0000,0.0000,0
2959,0.0000,0.0000,0
2964,0.0000,0.0000,0
2969,0.0000,0.0000,0
2974,0.0000,0.0000,0
2979,0.0000,0.0000,0
2984,0.0000,0.0000,0
2989,0.0000,0.0000,0
2994,0.0000,0.0000,0
2999,0.0000,0.0000,0
3004,0.0000,0.0000,0
3009,0.0000,0.0000,0
3014,0.0000,0.0000,0
3019,0.0000,0.0000,0
3024,0.0000,0.0000,0
3029,0.0000,0.0000,0
3034,0.0000,0.0000,0
3039,0.0000,0.0000,0
3044,0.0000,0.0000,0
3049,0.0000,0.0000,0
3054,0.0000,0.0000,0
